Step ID,Problem Hierarchy,Problem Name,Max Problem View,Step Name,,,Avg Incorrects,Avg Hints,Avg Corrects,% First Attempt Incorrects,% First Attempt Hints,% First Attempt Corrects,Avg Step Duration (sec),Avg Correct Step Duration (sec),Avg Error Step Duration (sec),Total Students,Total Opportunities,KC(Paragraph Based 16 clusters)
d378de490de4e68a130d0abfd5e30e3a,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_dandelion_LBD,2,q3_a1 UpdateShortAnswer,q3,u1_themes_dandelion_LBD_q3,0,0,1.1099,0,0,100,25.791,25.791,,91,91,species
32cdd520d17182971a575c736a975163,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_energy_and_matter_DIGT,1,q1_i1 UpdateRadioButton,q1,u1_themes_energy_and_matter_DIGT_q1,0.1849,0,1,18.4874,0,81.5126,0.655,0.062,3.273,119,119,energy
7386502d7a2bb57e070a772fa05da7bb,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_energy_and_matter_DIGT,1,q2_i1 UpdateRadioButton,q2,u1_themes_energy_and_matter_DIGT_q2,0.0424,0,1.0085,4.2373,0,95.7627,2.568,2.434,5.6,118,118,energy
88b8927e3aace2f43291927cdfa5c5a1,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_energy_and_matter_DIGT,1,q3_i1 UpdateRadioButton,q3,u1_themes_energy_and_matter_DIGT_q3,0.0593,0,1.0085,5.0847,0,94.9153,2.424,2.295,4.833,118,118,energy
5bf9803e0014b51043aed1af801106bb,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_energy_and_matter_DIGT,1,q4_i1 UpdateRadioButton,q4,u1_themes_energy_and_matter_DIGT_q4,0.0763,0,1.0169,6.7797,0,93.2203,1.949,1.736,4.875,118,118,energy
6cd23ea236e83fe876878b105bd586db,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_energy_and_matter_DIGT,1,q5_i1 UpdateRadioButton,q5,u1_themes_energy_and_matter_DIGT_q5,0,0,1.0259,0,0,100,2.371,2.371,,116,116,gene
8d5ed2b1ce248d99b372335ab635ccc5,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_energy_flow_LBD,1,q1_i1 UpdateRadioButton,q1,u1_themes_energy_flow_LBD_q1,0.456,0,1.032,23.2,0,76.8,3.264,0.771,11.517,125,125,
4b20f64c41214b419ee5b24b6a54e73e,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_energy_flow_LBD,2,q2_i1 UpdateRadioButton,q2,u1_themes_energy_flow_LBD_q2,1.336,0,1.016,73.6,0,26.4,20.176,9.576,23.978,125,125,
080ad6f965b3c2bc57dc0d0d85e81e82,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_energy_flow_LBD,2,q3_i1 UpdateRadioButton,q3,u1_themes_energy_flow_LBD_q3,0.4556,0,1,32.2222,0,67.7778,44.278,42.23,48.586,90,90,
447fcef0849311a1d0945c84fac18b51,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_energy_flow_LBD,2,q4_i1 UpdateRadioButton,q4,u1_themes_energy_flow_LBD_q4,0.0594,0,1.0099,5.9406,0,94.0594,49.089,50.158,32.167,101,101,
88112a6588cf227552601a5b02a98710,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_energy_flow_LBD,2,q5_i1 UpdateRadioButton,q5,u1_themes_energy_flow_LBD_q5,0.6337,0,1.0198,60.396,0,39.604,13.465,15.3,12.262,101,101,
61be86bf81154d3340bf866aa585eaae,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_energy_flow_LBD,2,q6_i1 UpdateRadioButton,q6,u1_themes_energy_flow_LBD_q6,0.4222,0,1.0444,40,0,60,12.011,11.13,13.333,90,90,
ad6fcd07b52fe8dda0d3d94535cf1a2f,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_evolution_DIGT,1,q1_i1 UpdateRadioButton,q1,u1_themes_evolution_DIGT_q1,0.5138,0,1,51.3761,0,48.6239,3.761,0,7.321,109,109,species
d21cfb218ed58482a7bececb2b799470,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_evolution_DIGT,2,q2_i1 UpdateRadioButton,q2,u1_themes_evolution_DIGT_q2,0.055,0,1.0092,5.5046,0,94.4954,22.037,20.398,50.167,109,109,species
6001c784e7743d6f79466b3c1db4d2ff,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_evolution_DIGT,3,q3_i1 UpdateRadioButton,q3,u1_themes_evolution_DIGT_q3,0.0935,0,1,9.3458,0,90.6542,22.729,23.299,17.2,107,107,species
536f54e2e335ce6f0d61474ae04ca222,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_evolution_DIGT,3,q4_i1 UpdateRadioButton,q4,u1_themes_evolution_DIGT_q4,0.2315,0,0.9907,23.1481,0,76.8519,11.491,12.554,7.96,108,108,species
519a00772f9059b057151f5b0a8c0815,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_evolution_DIGT,2,q5_a1 UpdateShortAnswer,q5,u1_themes_evolution_DIGT_q5,0,0,1.1829,0,0,100,73.451,73.451,,82,82,species
0a9ebe7e307fb2c71eb288540d89eb9b,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_evolution_LBD,2,q1_a1 UpdateShortAnswer,q1,u1_themes_evolution_LBD_q1,0,0,1.1818,0,0,100,4.591,4.591,,86,88,gene
448b145e5463f95e4f16761b75f9ccb3,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_evolution_LBD,2,q2_a2 UpdateShortAnswer,q2,u1_themes_evolution_LBD_q2,0,0,1.2048,0,0,100,87.133,87.133,,82,83,species
f7caae0ff97efb9c546122ff2762c263,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_growth2_DIGT,1,q1_i1 UpdateRadioButton,q1,u1_themes_growth2_DIGT_q1,0.4071,0,1.0442,29.2035,0,70.7965,2.133,0.888,5.152,113,113,dna
62abd97d455bccf680e59f6aa3df2219,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_growth2_DIGT,2,q2_i1 UpdateRadioButton,q2,u1_themes_growth2_DIGT_q2,0.2661,0,1,25.6881,0,74.3119,25.528,26.617,22.259,108,109,cell
d56c5b8f97381f42b4f54a35c7c75291,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_heat_energy_LBD,1,q1_i1 UpdateRadioButton,q1,u1_themes_heat_energy_LBD_q1,0.8,0.0167,0.9917,39.1667,1.6667,59.1667,3.717,0,9.102,120,120,
30994382f96b2b3b46c83c7522a736e1,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_homeostasis_human_pH_DIGT,1,q1_i1 UpdateRadioButton,q1,u1_themes_homeostasis_human_pH_DIGT_q1,0.145,0,1.0076,9.9237,0,90.0763,0.74,0.11,6.462,131,131,acid
e34718cedec4d666d6ddf3a9e67ebe08,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_interdependence_DIGT,2,q1_A UpdateShortAnswer,q1,u1_themes_interdependence_DIGT_q1,0,0,1.2128,0,0,100,24.223,24.223,,93,94,cell
5ca3641e84c303e258403dea00998e29,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_interdependence_DIGT,2,q2_A UpdateShortAnswer,q2,u1_themes_interdependence_DIGT_q2,0,0,1.2151,0,0,100,75.685,75.685,,92,93,species
8d5e0ce2e326d95fe23adccdabfdc2d7,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_nutrients_DIGT,2,q1_i1 UpdateRadioButton,q1,u1_themes_nutrients_DIGT_q1,0.192,0,1.016,19.2,0,80.8,0.864,0.129,3.958,124,125,biology
51f58a5171540ae889ef7788ece5a96e,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_nutrients_DIGT,2,q2_i1 UpdateRadioButton,q2,u1_themes_nutrients_DIGT_q2,0.0645,0,1.0161,6.4516,0,93.5484,6.262,5.56,16.438,123,124,biology
ad279837d5e79fd2cac805eba077a52f,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_nutrients_DIGT,2,q3_i1 UpdateRadioButton,q3,u1_themes_nutrients_DIGT_q3,0.0902,0,1.0164,9.0164,0,90.9836,13.799,14.072,11.045,121,122,water
b86184693f2b81dbb1143dbd53fa1785,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_nutrients_DIGT,2,q4_i1 UpdateRadioButton,q4,u1_themes_nutrients_DIGT_q4,0.0084,0,1.0084,0.8403,0,99.1597,4.58,4.576,5,119,119,water
d09330c30df96bb41c058278a95d6734,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_nutrients_DIGT,2,q5_i1 UpdateRadioButton,q5,u1_themes_nutrients_DIGT_q5,0.3802,0,1.0165,38.0165,0,61.9835,9.62,10.067,8.891,121,121,biology
5dff2e1a9cda7aa9b4f30296d7cbb7bb,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_nutrients_DIGT,2,q6_i1 UpdateRadioButton,q6,u1_themes_nutrients_DIGT_q6,0.2417,0,1.0083,22.5,0,77.5,7.392,6.667,9.889,119,120,water
0332f74dae4ff010c01dba9f74ddbc2c,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_struct_func_DIGT,1,q1_i1 UpdateRadioButton,q1,u1_themes_struct_func_DIGT_q1,0.2441,0,1.0157,23.622,0,76.378,1.008,0.526,2.567,127,127,
8d21dec2ff86b9ca84ad8621f74705dc,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_struct_func_DIGT,1,q2_i1 UpdateRadioButton,q2,u1_themes_struct_func_DIGT_q2,0.168,0,1,10.4,0,89.6,11.32,11.196,12.385,125,125,
d63f9d2feccbe6ced16a1aa80bdd6882,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_struct_func_LBD,2,q1_i1 UpdateRadioButton,q1,u1_themes_struct_func_LBD_q1,0.4928,0.058,1.029,32.6087,5.7971,61.5942,4.754,0.529,11.528,134,138,structure
812c1c71e6f40b1d35023733396046a4,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_struct_func_LBD,2,q2_i1 UpdateRadioButton,q2,u1_themes_struct_func_LBD_q2,0.3259,0,1.0148,22.963,0,77.037,26.074,23.683,34.097,134,135,enzyme
e7cbd6197cb29006c26bf66be6de8477,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_struct_func_LBD,2,q3_i1 UpdateRadioButton,q3,u1_themes_struct_func_LBD_q3,0.4068,0.0169,1,26.2712,1.6949,72.0339,31.195,25.447,46,118,118,biology
a3fc4e3aa3a835ff6e5c04d9316386e1,"(sequence) Introduction to Biology, (unit) Themes in Biology, (module) Themes in Biology",u1_themes_struct_func_LBD,2,q4_i1 UpdateRadioButton,q4,u1_themes_struct_func_LBD_q4,0.3675,0,1.0171,27.3504,0,72.6496,16.017,14.482,20.094,117,117,enzyme
5669627c5e909a80bdf4dd5e787a7003,"(sequence) Introduction to Biology, (unit) Transformations of Energy and Matter: ATP Production, (module) Carbohydrates",biochem_carbs_assemble_DIGT,3,q1_i1 UpdateRadioButton,q1,biochem_carbs_assemble_DIGT_q1,1.4185,0.0897,1.0951,55.163,4.6196,40.2174,11.918,5.365,16.327,354,368,lipids
4f510f3a146416a1e72379648ad2baa5,"(sequence) Introduction to Biology, (unit) Transformations of Energy and Matter: ATP Production, (module) Carbohydrates",biochem_carbs_characteristic_DIGT,3,q1_i1 UpdateCheckbox,q1,biochem_carbs_characteristic_DIGT_q1,0.9768,0.0103,2.0979,15.2062,0.7732,84.0206,10.219,9.718,12.855,362,388,lipids
f3ee503c5ea540735c9b27d8dcd14dc1,"(sequence) Introduction to Biology, (unit) Transformations of Energy and Matter: ATP Production, (module) Carbohydrates",biochem_carbs_characteristic_DIGT,3,q2_i1 UpdateRadioButton,q2,biochem_carbs_characteristic_DIGT_q2,0.2521,0.0085,1.0595,8.2153,0.2833,91.5014,20.057,19.793,22.9,352,353,water
46293a8cb33ab8e0771b0b5eea24b6df,"(sequence) Introduction to Biology, (unit) Transformations of Energy and Matter: ATP Production, (module) Carbohydrates",biochem_carbs_dietary_DIGT,2,q1_i1 UpdateCheckbox,q1,biochem_carbs_dietary_DIGT_q1,0.6156,0.0028,1.7744,12.8134,0,87.1866,7.886,5.949,21.065,344,359,energy
4eb3a89217582dee3e0efb3b4fb5ab58,"(sequence) Introduction to Biology, (unit) Transformations of Energy and Matter: ATP Production, (module) Carbohydrates",biochem_carbs_fiber_DIGT,2,q1_i1 UpdateRadioButton,q1,biochem_carbs_fiber_DIGT_q1,0.5273,0.003,1.0818,17.8788,0.303,81.8182,2.403,0.941,8.983,329,330,lipids
d747d2d6c13fd07cc1bda50f2c85374c,"(sequence) Introduction to Biology, (unit) Transformations of Energy and Matter: ATP Production, (module) Carbohydrates",biochem_carbs_quiz,4,biochem_carbs_pool_q1_i1 UpdateRadioButton,biochem_carbs_pool_q1,biochem_carbs_quiz_biochem_carbs_pool_q1,0.0599,0,0.9401,5.985,0,94.015,21.057,21.064,20.946,542,802,lipids
67889129068e12fd9de71c5e7e8a71a2,"(sequence) Introduction to Biology, (unit) Transformations of Energy and Matter: ATP Production, (module) Carbohydrates",biochem_carbs_quiz,4,biochem_carbs_pool_q2_i1 UpdateCheckbox,biochem_carbs_pool_q2,biochem_carbs_quiz_biochem_carbs_pool_q2,0.3479,0,0.6521,34.788,0,65.212,21.057,19.41,24.661,542,802,lipids
a2ece41e89634fe0ebda8ebda1ae9961,"(sequence) Introduction to Biology, (unit) Transformations of Energy and Matter: ATP Production, (module) Carbohydrates",biochem_carbs_quiz,4,biochem_carbs_pool_q3_i1 UpdateCheckbox,biochem_carbs_pool_q3,biochem_carbs_quiz_biochem_carbs_pool_q3,0.2893,0,0.7107,28.9277,0,71.0723,21.057,20.559,22.232,542,802,structure
0deb13f376191e8bf30f0d0a374d5b7b,"(sequence) Introduction to Biology, (unit) Transformations of Energy and Matter: ATP Production, (module) Carbohydrates",biochem_carbs_quiz,4,biochem_carbs_pool_q4_i1 UpdateRadioButton,biochem_carbs_pool_q4,biochem_carbs_quiz_biochem_carbs_pool_q4,0.0823,0,0.9177,8.2294,0,91.7706,21.057,20.748,24.42,542,802,water
33deef6a0c4f95ad023f0924f4e5bd98,"(sequence) Introduction to Biology, (unit) Transformations of Energy and Matter: ATP Production, (module) Carbohydrates",biochem_carbs_quiz,4,biochem_carbs_pool_q5_i1 UpdateRadioButton,biochem_carbs_pool_q5,biochem_carbs_quiz_biochem_carbs_pool_q5,0.0274,0,0.9726,2.7431,0,97.2569,21.057,21.047,21.428,542,802,water
daa91f781590561d42a7e946d6bacc34,"(sequence) Introduction to Biology, (unit) Transformations of Energy and Matter: ATP Production, (module) Carbohydrates",biochem_carbs_quiz,4,biochem_carbs_pool_q6_i1 UpdateRadioButton,biochem_carbs_pool_q6,biochem_carbs_quiz_biochem_carbs_pool_q6,0.1683,0,0.8317,16.8329,0,83.1671,21.057,20.549,23.91,542,802,water
bdc537b1cd5b31b2a76330a669c90fe0,"(sequence) Introduction to Biology, (unit) Transformations of Energy and Matter: ATP Production, (module) Carbohydrates",biochem_carbs_quiz,4,biochem_carbs_pool_q7_i1 UpdateRadioButton,biochem_carbs_pool_q7,biochem_carbs_quiz_biochem_carbs_pool_q7,0.116,0,0.884,11.596,0,88.404,21.057,21.237,19.825,542,802,lipids
6015d401eab3d8f179935bdb197413aa,"(sequence) Introduction to Biology, (unit) Transformations of Energy and Matter: ATP Production, (module) Carbohydrates",biochem_carbs_quiz,4,biochem_carbs_pool_q8_i1 UpdateRadioButton,biochem_carbs_pool_q8,biochem_carbs_quiz_biochem_carbs_pool_q8,0.0723,0,0.9277,7.2319,0,92.7681,21.057,20.796,24.523,542,802,energy
1af5256dae96b2591a23fd79c159bf2a,"(sequence) Introduction to Biology, (unit) Transformations of Energy and Matter: ATP Production, (module) Carbohydrates",biochem_carbs_quiz,4,biochem_carbs_pool_q9_i1 UpdateRadioButton,biochem_carbs_pool_q9,biochem_carbs_quiz_biochem_carbs_pool_q9,0.1035,0,0.8965,10.3491,0,89.6509,21.057,21.094,20.763,542,802,lipids
845459cde20cd58ca3254fa7bcb5e6f2,"(sequence) Introduction to Biology, (unit) Transformations of Energy and Matter: ATP Production, (module) Electron Transport and Ox. Phos.",a2_HS-metab_tca_etran,4,tca_etrans_q0_i1 UpdateRadioButton,tca_etrans_q0,a2_HS-metab_tca_etran_tca_etrans_q0,0.1794,0,0.8206,17.9389,0,82.0611,29.723,29.635,30.075,524,524,
26d38eb174a76a0e39e9899786bac8a1,"(sequence) Introduction to Biology, (unit) Transformations of Energy and Matter: ATP Production, (module) Electron Transport and Ox. Phos.",a2_HS-metab_tca_etran,4,tca_etrans_q1_i1 UpdateRadioButton,tca_etrans_q1,a2_HS-metab_tca_etran_tca_etrans_q1,0.5191,0,0.4809,51.9084,0,48.0916,29.723,28.46,30.886,524,524,
ce1b58270c245c02a6aa8c063a73d797,"(sequence) Introduction to Biology, (unit) Transformations of Energy and Matter: ATP Production, (module) Electron Transport and Ox. Phos.",a2_HS-metab_tca_etran,4,tca_etrans_q2_i1 UpdateOrdering,tca_etrans_q2,a2_HS-metab_tca_etran_tca_etrans_q2,0.605,0,0.395,60.4962,0,39.5038,29.723,26.856,31.319,524,524,
07de012449bd1d2969535ff70b748465,"(sequence) Introduction to Biology, (unit) Transformations of Energy and Matter: ATP Production, (module) Electron Transport and Ox. Phos.",a2_HS-metab_tca_etran,4,tca_etrans_q3_i1 UpdateRadioButton,tca_etrans_q3,a2_HS-metab_tca_etran_tca_etrans_q3,0.4408,0,0.5592,44.084,0,55.916,29.723,28.137,31.888,524,524,
2d7cee30d82667551205b032c334d655,"(sequence) Introduction to Biology, (unit) Transformations of Energy and Matter: ATP Production, (module) Electron Transport and Ox. Phos.",a2_HS-metab_tca_etran,4,tca_etrans_q4_i1 UpdateRadioButton,tca_etrans_q4,a2_HS-metab_tca_etran_tca_etrans_q4,0.3053,0,0.6947,30.5344,0,69.4656,29.723,31.14,27.087,524,524,
d6d8e723712a167e2c86b169f416370b,"(sequence) Introduction to Biology, (unit) Transformations of Energy and Matter: ATP Production, (module) Electron Transport and Ox. Phos.",a2_HS-metab_tca_etran,4,tca_etrans_q5_i1 UpdateRadioButton,tca_etrans_q5,a2_HS-metab_tca_etran_tca_etrans_q5,0.3511,0,0.6489,35.1145,0,64.8855,29.723,28.575,31.546,524,524,
b0f32742fcf44748f9eec22137d03bb0,"(sequence) Introduction to Biology, (unit) Transformations of Energy and Matter: ATP Production, (module) Electron Transport and Ox. Phos.",a2_HS-metab_tca_etran,4,tca_etrans_q6_i1 UpdateRadioButton,tca_etrans_q6,a2_HS-metab_tca_etran_tca_etrans_q6,0.5095,0,0.4905,50.9542,0,49.0458,29.723,28.98,30.528,524,524,
05573476a8e1304e0197d38b606fe6e9,"(sequence) Introduction to Biology, (unit) Transformations of Energy and Matter: ATP Production, (module) Electron Transport and Ox. Phos.",inline_digit-metabolism_etrans_atp,2,meta_etrans_atp_01_i1 UpdateRadioButton,meta_etrans_atp_01,inline_digit-metabolism_etrans_atp_meta_etrans_atp_01,1.0227,0,1.0076,59.0909,0,40.9091,3.614,0.065,6.071,260,264,energy
01c4f0e7ea7d99ce34b472fe19833a06,"(sequence) Introduction to Biology, (unit) Transformations of Energy and Matter: ATP Production, (module) Electron Transport and Ox. Phos.",inline_digit-metabolism_etrans_atp,2,meta_etrans_atp_02_i1 UpdateRadioButton,meta_etrans_atp_02,inline_digit-metabolism_etrans_atp_meta_etrans_atp_02,1.2183,0,1.0595,55.9524,0,44.0476,23.554,18.423,27.621,249,252,energy
802f40b91351545865abc74ba01e1967,"(sequence) Introduction to Biology, (unit) Transformations of Energy and Matter: ATP Production, (module) Electron Transport and Ox. Phos.",inline_digit-metabolism_etrans_atp,2,meta_etrans_atp_03_i1 UpdateRadioButton,meta_etrans_atp_03,inline_digit-metabolism_etrans_atp_meta_etrans_atp_03,1.3951,0,1.037,71.6049,0,28.3951,19.033,15.426,20.443,242,243,energy
db4cfcf6073f0d9cd8e54c278f1e3ff9,"(sequence) Introduction to Biology, (unit) Transformations of Energy and Matter: ATP Production, (module) Electron Transport and Ox. Phos.",inline_digit-metabolism_etrans_atp,2,meta_etrans_atp_04_i1 UpdateRadioButton,meta_etrans_atp_04,inline_digit-metabolism_etrans_atp_meta_etrans_atp_04,0.6738,0,1.0129,34.7639,0,65.2361,42.103,45.344,36.062,232,233,energy
6c20401f07ef51e57b397a0b03c9f649,"(sequence) Introduction to Biology, (unit) Transformations of Energy and Matter: ATP Production, (module) Electron Transport and Ox. Phos.",inline_digit-metabolism_etrans_atp,2,meta_etrans_atp_05_i1 UpdateRadioButton,meta_etrans_atp_05,inline_digit-metabolism_etrans_atp_meta_etrans_atp_05,0.8982,0,1.031,46.9027,0,53.0973,31.071,29.733,32.585,226,226,energy
0d077b2ef3ceed53a7e9fd1602ca904d,"(sequence) Introduction to Biology, (unit) Transformations of Energy and Matter: ATP Production, (module) Energy",inline_energy_defined,5,q1_chem_energy_not_i1 UpdateRadioButton,q1_chem_energy_not,inline_energy_defined_q1_chem_energy_not,0.6582,0.0127,1.0095,35.443,1.2658,63.2911,2.975,0.31,7.569,306,316,energy
9b6a61028326eba9bd6d2e25f15ac4f0,"(sequence) Introduction to Biology, (unit) Transformations of Energy and Matter: ATP Production, (module) Energy",inline_energy_defined,5,q2_energy-def_i1 UpdateRadioButton,q2_energy-def,inline_energy_defined_q2_energy-def,0.101,0,1.0035,6.9686,0,93.0314,16.035,15.259,26.35,287,287,energy
